650,0
1658,1
3142,2
3962,3
4858,4
3007,5
1152,6
225,7
5634,8
3281,9
4435,10
5413,11
180,12
3051,13
5938,14
5200,15
2985,16
3383,17
3931,18
4272,19
3951,20
5686,21
5406,22
967,23
2826,24
5393,25
5673,26
4918,27
1294,28
1267,29
5922,30
787,31
5288,32
1506,33
3572,34
1773,35
1255,36
449,37
4104,38
5813,39
3251,40
5595,41
4848,42
1535,43
3313,44
591,45
1591,46
2088,47
4655,48
4869,49
405,50
2374,51
1117,52
2720,53
3680,54
5158,55
3977,56
893,57
4709,58
3759,59
5070,60
613,61
429,62
2343,63
1919,64
756,65
2498,66
344,67
1383,68
2074,69
936,70
4359,71
5383,72
2854,73
4389,74
5009,75
3161,76
1692,77
1405,78
418,79
3246,80
5326,81
4801,82
4963,83
5667,84
4772,85
2247,86
5890,87
3190,88
5531,89
2674,90
1098,91
5718,92
312,93
5738,94
2321,95
1100,96
589,97
767,98
4770,99
3056,100
2688,101
34,102
5401,103
1968,104
2863,105
2174,106
1039,107
3090,108
3543,109
3751,110
4743,111
1251,112
3081,113
3684,114
1906,115
201,116
972,117
4681,118
4438,119
2866,120
4221,121
4648,122
3042,123
2698,124
4532,125
3687,126
3708,127
3153,128
4448,129
3097,130
3876,131
1791,132
4021,133
2952,134
4988,135
268,136
4873,137
1761,138
4592,139
284,140
2000,141
5657,142
4859,143
1703,144
5969,145
1930,146
818,147
2968,148
3377,149
4323,150
4692,151
3828,152
1130,153
50,154
5033,155
2507,156
470,157
5777,158
2556,159
2715,160
4484,161
2341,162
5376,163
3077,164
3794,165
5053,166
388,167
2286,168
5508,169
2085,170
1072,171
302,172
598,173
446,174
2084,175
1054,176
5212,177
4434,178
1631,179
244,180
5832,181
4190,182
5098,183
4855,184
5486,185
883,186
1651,187
5277,188
3301,189
1973,190
362,191
1352,192
719,193
5047,194
3605,195
734,196
3638,197
2214,198
3878,199
1167,200
5396,201
4983,202
2748,203
2325,204
1123,205
245,206
3079,207
2987,208
4514,209
2625,210
3540,211
3384,212
5612,213
5514,214
4075,215
2151,216
725,217
4666,218
4726,219
843,220
2202,221
1078,222
3294,223
5688,224
156,225
784,226
460,227
1303,228
526,229
2060,230
5593,231
3279,232
5219,233
1003,234
68,235
5862,236
2533,237
834,238
3166,239
517,240
739,241
5649,242
4248,243
4307,244
3541,245
4071,246
5923,247
3382,248
5799,249
5190,250
1489,251
1745,252
4844,253
4570,254
4977,255
4662,256
4377,257
2439,258
3523,259
3314,260
3603,261
1519,262
5340,263
3545,264
3748,265
794,266
1575,267
630,268
1753,269
4793,270
3849,271
5036,272
29,273
4981,274
4601,275
755,276
1878,277
2455,278
3823,279
2452,280
3159,281
1616,282
5716,283
4785,284
1971,285
2346,286
2793,287
5811,288
1173,289
1143,290
4315,291
2807,292
1827,293
1862,294
4939,295
2447,296
3435,297
64,298
4517,299
593,300
3400,301
3464,302
2593,303
4653,304
2349,305
3832,306
2181,307
3368,308
1248,309
4168,310
500,311
808,312
895,313
3801,314
538,315
112,316
4044,317
5724,318
3618,319
2897,320
2063,321
3740,322
555,323
1391,324
5997,325
5730,326
1244,327
3875,328
4574,329
3722,330
740,331
1622,332
5422,333
274,334
4898,335
4265,336
5663,337
1799,338
1260,339
5562,340
480,341
5191,342
5825,343
3480,344
621,345
698,346
2255,347
5494,348
5905,349
1518,350
4245,351
882,352
2778,353
5179,354
4205,355
3073,356
1680,357
5548,358
1660,359
3889,360
4182,361
4442,362
1442,363
3242,364
4053,365
3113,366
1846,367
328,368
2665,369
1888,370
5147,371
2693,372
796,373
1789,374
189,375
1227,376
1560,377
2795,378
3337,379
2551,380
443,381
804,382
705,383
1912,384
5640,385
2316,386
2949,387
4712,388
1673,389
4462,390
2260,391
3857,392
5501,393
2859,394
3379,395
5336,396
101,397
3310,398
3463,399
1643,400
3745,401
3438,402
5968,403
327,404
5323,405
1682,406
3367,407
2739,408
1189,409
4066,410
4469,411
228,412
670,413
185,414
3270,415
4998,416
3855,417
2545,418
1513,419
1633,420
4378,421
5769,422
4208,423
5298,424
4395,425
863,426
2320,427
281,428
3378,429
3070,430
3202,431
2018,432
2287,433
5311,434
4789,435
422,436
1555,437
5981,438
1562,439
5537,440
2301,441
3104,442
3884,443
2960,444
4247,445
3231,446
5290,447
5297,448
3891,449
4412,450
959,451
3555,452
1487,453
4617,454
1734,455
1356,456
5996,457
746,458
930,459
3993,460
1269,461
2643,462
1974,463
5399,464
4961,465
3124,466
2066,467
6013,468
3152,469
4827,470
2197,471
5631,472
3766,473
5639,474
3249,475
855,476
1695,477
1563,478
4550,479
4736,480
576,481
3043,482
4587,483
2400,484
271,485
978,486
4984,487
3732,488
4140,489
5805,490
997,491
4324,492
884,493
2421,494
296,495
5138,496
300,497
1455,498
4833,499
490,500
5302,501
5722,502
5382,503
4218,504
4133,505
4575,506
3230,507
5069,508
3241,509
905,510
1966,511
410,512
1110,513
3879,514
1290,515
221,516
3769,517
2829,518
2595,519
4384,520
2098,521
3747,522
3430,523
643,524
5571,525
2628,526
2569,527
5680,528
6027,529
2274,530
3064,531
597,532
303,533
2650,534
1166,535
1679,536
549,537
5000,538
4163,539
5222,540
2491,541
2405,542
5736,543
5939,544
669,545
1950,546
5259,547
1900,548
3980,549
3784,550
1863,551
2485,552
230,553
4920,554
5223,555
3985,556
5167,557
1095,558
2510,559
3668,560
482,561
437,562
1149,563
148,564
2806,565
5689,566
4951,567
3736,568
4753,569
3195,570
4954,571
2431,572
933,573
4400,574
5475,575
553,576
2814,577
518,578
1685,579
5760,580
505,581
2669,582
3573,583
5597,584
4620,585
2064,586
817,587
5676,588
5790,589
5351,590
1016,591
1196,592
5091,593
3982,594
77,595
1503,596
3288,597
2261,598
1172,599
3423,600
4582,601
2204,602
3239,603
1345,604
4009,605
166,606
3481,607
4960,608
586,609
2344,610
3304,611
1281,612
1041,613
462,614
1579,615
2042,616
5878,617
3278,618
3941,619
3602,620
5553,621
5846,622
2432,623
1114,624
1462,625
5829,626
4087,627
4867,628
4074,629
5023,630
4985,631
5815,632
2454,633
4204,634
5348,635
4849,636
5702,637
1598,638
4101,639
4708,640
5370,641
3,642
2006,643
4588,644
3500,645
2335,646
1199,647
4386,648
504,649
2245,650
3129,651
842,652
4689,653
1543,654
4174,655
1841,656
2223,657
4700,658
1129,659
5782,660
4115,661
467,662
340,663
2508,664
2307,665
5853,666
5723,667
5845,668
261,669
2022,670
749,671
3922,672
2370,673
1261,674
1749,675
5915,676
4025,677
4141,678
4238,679
3538,680
456,681
5642,682
854,683
2153,684
4261,685
251,686
5169,687
4563,688
5888,689
2945,690
2837,691
1005,692
728,693
3065,694
5883,695
3054,696
2444,697
5547,698
3813,699
2741,700
5650,701
1697,702
5221,703
2776,704
2531,705
627,706
4341,707
1160,708
3853,709
2983,710
3217,711
246,712
3349,713
1011,714
5202,715
866,716
5706,717
4467,718
2052,719
375,720
5785,721
3564,722
1696,723
1954,724
4953,725
5395,726
1465,727
3851,728
4361,729
5196,730
4449,731
4036,732
3260,733
3445,734
1364,735
3494,736
334,737
3968,738
5912,739
1946,740
1031,741
184,742
5787,743
605,744
1470,745
5333,746
19,747
2913,748
3201,749
5976,750
2544,751
3820,752
6007,753
1224,754
3332,755
2367,756
4565,757
6008,758
1445,759
5734,760
1239,761
3136,762
4311,763
1981,764
5153,765
3693,766
5812,767
3450,768
4020,769
3893,770
458,771
1775,772
6011,773
455,774
2832,775
2031,776
1258,777
4122,778
2259,779
3269,780
4376,781
5458,782
5946,783
3806,784
3347,785
5002,786
5671,787
4600,788
2666,789
899,790
676,791
3911,792
664,793
2299,794
509,795
1786,796
265,797
1402,798
4193,799
6024,800
2700,801
2959,802
1428,803
738,804
3474,805
1552,806
2986,807
4233,808
2839,809
720,810
4962,811
1963,812
1764,813
416,814
1287,815
2976,816
4312,817
2921,818
5353,819
5092,820
329,821
1922,822
3181,823
2525,824
800,825
4941,826
693,827
2808,828
3791,829
3674,830
4774,831
1571,832
1069,833
4585,834
3723,835
1483,836
1915,837
5273,838
5030,839
1430,840
870,841
3640,842
631,843
4076,844
5717,845
1726,846
401,847
3000,848
556,849
1572,850
4191,851
4027,852
2365,853
813,854
3730,855
4825,856
3608,857
3975,858
5980,859
1647,860
3069,861
1478,862
5056,863
6021,864
1131,865
2265,866
1965,867
234,868
2469,869
6006,870
4349,871
5788,872
3589,873
3389,874
4650,875
9,876
2812,877
2689,878
2249,879
2291,880
1638,881
3604,882
3233,883
2489,884
3534,885
5240,886
1721,887
3394,888
998,889
4800,890
707,891
5709,892
1605,893
5086,894
105,895
5492,896
4931,897
2025,898
348,899
5095,900
4226,901
4919,902
3014,903
2102,904
3764,905
1378,906
918,907
4011,908
183,909
3671,910
333,911
257,912
1736,913
5779,914
773,915
4797,916
3366,917
3358,918
2100,919
4237,920
686,921
5460,922
2579,923
107,924
2563,925
5567,926
454,927
4309,928
5705,929
4645,930
2588,931
2425,932
2935,933
3834,934
2136,935
651,936
5732,937
4229,938
441,939
5481,940
2395,941
4630,942
411,943
407,944
837,945
1544,946
5250,947
1158,948
5584,949
5520,950
4739,951
4889,952
6033,953
3471,954
582,955
229,956
4629,957
1115,958
252,959
3171,960
5176,961
5268,962
5670,963
5442,964
2581,965
5058,966
3890,967
3715,968
103,969
948,970
4121,971
1842,972
5064,973
1667,974
2632,975
2680,976
5452,977
1306,978
1977,979
628,980
3409,981
3887,982
5103,983
4358,984
2446,985
2912,986
1826,987
2239,988
667,989
4155,990
3689,991
2020,992
4414,993
1439,994
5445,995
3810,996
4480,997
498,998
1661,999
202,1000
5126,1001
3569,1002
5331,1003
3053,1004
5860,1005
5418,1006
6023,1007
4818,1008
569,1009
5157,1010
5245,1011
134,1012
3718,1013
3928,1014
1904,1015
5768,1016
3624,1017
5180,1018
1090,1019
4137,1020
4698,1021
5485,1022
4476,1023
2936,1024
2721,1025
390,1026
4005,1027
4236,1028
96,1029
4610,1030
1672,1031
75,1032
3989,1033
1222,1034
4179,1035
3197,1036
1102,1037
4917,1038
4090,1039
5267,1040
1231,1041
4344,1042
3937,1043
87,1044
4416,1045
420,1046
1395,1047
3439,1048
5472,1049
5115,1050
5510,1051
1124,1052
4267,1053
5526,1054
1829,1055
3208,1056
289,1057
3229,1058
5741,1059
4947,1060
3267,1061
4083,1062
2393,1063
3264,1064
768,1065
573,1066
3567,1067
1752,1068
1030,1069
4831,1070
4850,1071
5361,1072
5480,1073
4366,1074
5824,1075
1548,1076
1652,1077
1000,1078
4543,1079
2229,1080
4746,1081
2620,1082
3478,1083
3114,1084
5161,1085
4439,1086
1628,1087
1137,1088
3808,1089
1437,1090
3949,1091
4783,1092
4512,1093
3336,1094
5821,1095
964,1096
5864,1097
5371,1098
4997,1099
3981,1100
2218,1101
4927,1102
3850,1103
4049,1104
1856,1105
3976,1106
5139,1107
1023,1108
2503,1109
2077,1110
1043,1111
5020,1112
4523,1113
2740,1114
5211,1115
2841,1116
5425,1117
1491,1118
2996,1119
2053,1120
2211,1121
389,1122
4095,1123
3338,1124
5477,1125
2772,1126
5766,1127
3486,1128
5838,1129
1756,1130
3964,1131
1074,1132
5140,1133
536,1134
3955,1135
3948,1136
2138,1137
3742,1138
4109,1139
1917,1140
5626,1141
2847,1142
483,1143
3442,1144
5807,1145
4288,1146
2466,1147
1857,1148
2158,1149
5315,1150
1026,1151
4777,1152
4342,1153
2076,1154
1368,1155
3518,1156
4723,1157
3818,1158
5431,1159
2631,1160
2905,1161
4200,1162
4125,1163
875,1164
3799,1165
2331,1166
4854,1167
1926,1168
578,1169
4350,1170
2938,1171
359,1172
618,1173
5074,1174
3762,1175
2708,1176
