2858,0
260,1
1196,2
1210,3
480,4
2028,5
589,6
2571,7
1270,8
593,9
1580,10
1198,11
608,12
2762,13
110,14
2396,15
1197,16
527,17
1617,18
1265,19
1097,20
2628,21
2997,22
318,23
858,24
356,25
2716,26
296,27
1240,28
1,29
1214,30
2916,31
457,32
3578,33
1200,34
541,35
2987,36
1259,37
50,38
34,39
2791,40
780,41
3175,42
1193,43
919,44
924,45
1127,46
2355,47
1387,48
1221,49
912,50
1036,51
1213,52
1610,53
377,54
1291,55
2000,56
1136,57
3114,58
1307,59
1704,60
1721,61
1968,62
648,63
2599,64
3793,65
32,66
2174,67
2797,68
2918,69
2291,70
3471,71
590,72
2959,73
1374,74
1394,75
2683,76
592,77
1784,78
1573,79
1304,80
3418,81
223,82
380,83
2706,84
1225,85
1584,86
1527,87
3481,88
1923,89
2699,90
750,91
39,92
21,93
1393,94
2804,95
588,96
2406,97
1220,98
733,99
1230,100
3176,101
1961,102
3751,103
1079,104
3408,105
908,106
3623,107
1073,108
1356,109
3527,110
2700,111
1219,112
1247,113
1089,114
1544,115
1222,116
150,117
3753,118
111,119
2710,120
357,121
2657,122
1206,123
2985,124
1094,125
3147,126
2640,127
2395,128
3421,129
1517,130
1641,131
1278,132
1252,133
367,134
1358,135
1208,136
2100,137
1676,138
2529,139
2321,140
2011,141
920,142
2324,143
2012,144
1090,145
47,146
1500,147
1370,148
1954,149
1673,150
2194,151
2115,152
1376,153
587,154
364,155
3253,156
3671,157
1288,158
316,159
923,160
3160,161
1242,162
736,163
1917,164
3255,165
1294,166
1732,167
3361,168
1396,169
2763,170
1258,171
2302,172
3448,173
1653,174
1608,175
1391,176
2692,177
2455,178
3702,179
3081,180
2268,181
595,182
349,183
969,184
3256,185
904,186
1234,187
597,188
1674,189
2054,190
913,191
2081,192
3703,193
11,194
1377,195
2890,196
3755,197
1028,198
2001,199
1101,200
2968,201
2617,202
2407,203
1682,204
1372,205
1233,206
1266,207
1909,208
551,209
3897,210
3363,211
329,212
3052,213
1183,214
2353,215
539,216
2006,217
3072,218
25,219
2289,220
1408,221
474,222
2105,223
3552,224
1639,225
1552,226
788,227
440,228
3108,229
2712,230
1215,231
1282,232
6,233
1250,234
2336,235
2746,236
2770,237
1276,238
1207,239
36,240
235,241
1375,242
1080,243
1320,244
293,245
70,246
2248,247
1199,248
2470,249
1777,250
1912,251
3555,252
1747,253
903,254
2701,255
3033,256
2947,257
1876,258
10,259
1407,260
3210,261
1997,262
1179,263
3006,264
3499,265
1129,266
1035,267
1148,268
1625,269
3174,270
1748,271
2502,272
3107,273
3699,274
2080,275
1722,276
3948,277
3082,278
1953,279
3608,280
1246,281
2723,282
2915,283
2908,284
2641,285
2369,286
3039,287
3543,288
2424,289
500,290
2352,291
17,292
910,293
1204,294
1645,295
165,296
2108,297
454,298
1201,299
3510,300
1569,301
3809,302
1380,303
1597,304
3526,305
2167,306
3450,307
2393,308
2278,309
2427,310
1285,311
368,312
2002,313
2193,314
3101,315
2058,316
2064,317
1994,318
3354,319
1371,320
3624,321
2694,322
2021,323
2243,324
2881,325
1060,326
3424,327
2671,328
1690,329
153,330
2605,331
2003,332
2023,333
2490,334
2020,335
265,336
2948,337
1302,338
344,339
3362,340
785,341
1267,342
3104,343
594,344
1947,345
161,346
2366,347
3386,348
1513,349
778,350
899,351
1092,352
1965,353
2826,354
1231,355
2391,356
3396,357
1077,358
2872,359
2288,360
1275,361
1663,362
253,363
2094,364
353,365
292,366
1249,367
1333,368
1299,369
3698,370
2871,371
953,372
1729,373
2580,374
3489,375
3704,376
529,377
1466,378
2144,379
1244,380
2005,381
246,382
968,383
2124,384
2160,385
3148,386
2140,387
2944,388
266,389
300,390
1287,391
2359,392
2,393
3763,394
288,395
1263,396
2572,397
2161,398
1235,399
1262,400
2150,401
337,402
2145,403
3868,404
2688,405
3504,406
1088,407
1343,408
434,409
1084,410
104,411
16,412
543,413
141,414
3105,415
1093,416
708,417
1228,418
902,419
1188,420
586,421
2761,422
339,423
2405,424
1339,425
1269,426
1293,427
1918,428
3476,429
497,430
1831,431
3263,432
1485,433
3247,434
2078,435
1883,436
1952,437
231,438
555,439
2300,440
3863,441
745,442
3911,443
2076,444
1962,445
3638,446
208,447
2724,448
2949,449
2294,450
1272,451
441,452
3697,453
317,454
442,455
2329,456
3005,457
95,458
914,459
2527,460
1960,461
1957,462
2707,463
800,464
3535,465
1711,466
3591,467
2664,468
2019,469
3683,470
2273,471
3257,472
1959,473
2528,474
1805,475
2542,476
24,477
2616,478
2581,479
3100,480
2013,481
610,482
1203,483
2539,484
1037,485
852,486
1172,487
1921,488
3785,489
1373,490
653,491
2433,492
3070,493
509,494
1885,495
1562,496
198,497
3301,498
2371,499
471,500
2722,501
1256,502
2087,503
1271,504
3037,505
1292,506
3298,507
3360,508
2018,509
2501,510
3717,511
3740,512
2686,513
3044,514
898,515
2394,516
2333,517
1022,518
3273,519
1019,520
2109,521
466,522
866,523
1587,524
1095,525
112,526
185,527
2478,528
1029,529
1345,530
2717,531
2662,532
160,533
2085,534
2067,535
3113,536
832,537
173,538
1479,539
673,540
1378,541
1186,542
508,543
1296,544
3752,545
1253,546
3893,547
2541,548
2792,549
3060,550
1586,551
2976,552
3252,553
151,554
1967,555
553,556
3435,557
196,558
2795,559
1321,560
1357,561
1261,562
3098,563
3685,564
45,565
3479,566
3300,567
3614,568
2133,569
62,570
1779,571
1284,572
163,573
2046,574
3745,575
3524,576
3438,577
435,578
2598,579
1958,580
552,581
1042,582
1911,583
661,584
1032,585
3020,586
2384,587
2951,588
3095,589
3359,590
3157,591
1945,592
2863,593
342,594
3087,595
2423,596
350,597
1248,598
2245,599
2428,600
3264,601
2096,602
849,603
2642,604
2134,605
3178,606
1635,607
1956,608
2469,609
1982,610
3534,611
3701,612
2917,613
3654,614
838,615
58,616
485,617
1476,618
1882,619
596,620
1590,621
2137,622
3203,623
3317,624
2126,625
3735,626
1834,627
2420,628
2986,629
1589,630
162,631
1907,632
3536,633
2841,634
3635,635
3168,636
628,637
3267,638
3173,639
1104,640
2186,641
1441,642
3260,643
2454,644
1212,645
1059,646
2065,647
562,648
3827,649
3,650
3269,651
247,652
2421,653
524,654
2719,655
3246,656
1644,657
1591,658
1405,659
3441,660
2463,661
1678,662
2431,663
2912,664
1041,665
1223,666
1257,667
1694,668
2088,669
1894,670
2311,671
922,672
1566,673
345,674
2734,675
1680,676
3798,677
2533,678
410,679
1449,680
3334,681
1385,682
3639,683
786,684
2973,685
2735,686
3409,687
7,688
172,689
2313,690
1120,691
671,692
348,693
1717,694
3512,695
1254,696
1185,697
3730,698
3159,699
1955,700
1274,701
1049,702
180,703
1347,704
2788,705
3468,706
515,707
994,708
2739,709
